PRIM_STATE,AREA,AREA_NAME,OCC_CODE,OCC_TITLE,GROUP,TOT_EMP,EMP_PRSE,JOBS_1000,LOC_QUOTIENT,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,ANNUAL,HOURLY
TX,26420,"Houston-Sugar Land-Baytown, TX",27-3011,Radio and Television Announcers,,250,32.3,0.097,1.84,17.9,"37,240",7.4,8.39,10.55,15.14,24.99,29.55,"17,450","21,940","31,500","51,980","61,460",,
TX,26420,"Houston-Sugar Land-Baytown, TX",27-3022,Reporters and Correspondents,,550,28.3,0.215,1.84,16.56,"34,450",5.3,9.88,11.94,14.95,19.05,23.2,"20,560","24,830","31,090","39,620","48,250",,
TX,26420,"Houston-Sugar Land-Baytown, TX",27-1027,Set and Exhibit Designers,,150,17.6,0.061,1.86,24.7,"51,380",4.1,12.8,21.11,25.84,29.0,33.88,"26,630","43,900","53,740","60,320","70,470",,
TX,26420,"Houston-Sugar Land-Baytown, TX",27-4014,Sound Engineering Technicians,,140,35.3,0.053,1.83,13.94,"29,000",13.6,7.75,8.32,9.32,14.08,27.1,"16,110","17,310","19,380","29,280","56,360",,
TX,26420,"Houston-Sugar Land-Baytown, TX",27-3042,Technical Writers,,890,16.3,0.349,1.84,27.82,"57,870",1.9,18.09,22.29,27.93,33.47,36.87,"37,630","46,360","58,100","69,620","76,680",,
TX,26420,"Houston-Sugar Land-Baytown, TX",27-2023,"Umpires, Referees, and Other Sports Officials",,250,24.9,0.096,1.85,0.0,"23,010",2.4,0.0,0.0,0.0,0.0,0.0,"16,030","16,990","18,590","24,480","38,680",TRUE,
TX,26420,"Houston-Sugar Land-Baytown, TX",27-3043,Writers and Authors,,490,20.6,0.191,1.84,23.12,"48,090",6.1,10.77,15.54,19.89,29.1,40.65,"22,400","32,310","41,380","60,520","84,550",,
TX,41700,"San Antonio-New Braunfels, TX",27-1011,Art Directors,,70,27.6,0.085,1.75,34.81,"72,400",6.0,19.76,25.02,31.84,42.39,52.08,"41,100","52,040","66,240","88,170","108,320",,
TX,41700,"San Antonio-New Braunfels, TX",27-1019,"Artists and Related Workers, All Other",,100,0.0,0.114,1.75,19.95,"41,490",2.1,7.74,8.48,16.54,29.44,38.59,"16,100","17,630","34,410","61,240","80,280",,
TX,41700,"San Antonio-New Braunfels, TX",27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",major,"8,650",5.9,10.246,1.75,20.85,"43,360",2.2,9.01,11.82,18.52,26.85,36.04,"18,750","24,580","38,520","55,850","74,960",,
TX,41700,"San Antonio-New Braunfels, TX",27-4011,Audio and Video Equipment Technicians,,340,41.5,0.408,1.72,18.46,"38,390",2.6,9.1,13.54,16.89,23.91,28.94,"18,930","28,170","35,120","49,730","60,200",,
TX,41700,"San Antonio-New Braunfels, TX",27-4012,Broadcast Technicians,,180,35.2,0.215,1.72,15.84,"32,950",12.1,7.83,8.57,11.51,20.95,31.96,"16,300","17,820","23,940","43,580","66,480",,
TX,41700,"San Antonio-New Braunfels, TX",27-4031,"Camera Operators, Television, Video, and Motion Picture",,80,30.0,0.091,1.72,20.84,"43,340",8.3,12.26,13.53,22.76,26.61,28.54,"25,500","28,140","47,350","55,350","59,350",,
TX,41700,"San Antonio-New Braunfels, TX",27-2022,Coaches and Scouts,,840,13.4,0.993,1.74,0.0,"30,590",6.3,0.0,0.0,0.0,0.0,0.0,"16,380","17,910","21,790","43,070","57,090",TRUE,
TX,41700,"San Antonio-New Braunfels, TX",27-1021,Commercial and Industrial Designers,,170,35.5,0.198,1.75,31.76,"66,070",6.8,17.0,23.41,29.95,38.38,51.18,"35,360","48,690","62,300","79,830","106,450",,
TX,41700,"San Antonio-New Braunfels, TX",27-1012,Craft Artists,,40,16.2,0.043,1.75,14.91,"31,020",18.9,9.29,10.01,11.16,13.76,17.28,"19,330","20,830","23,210","28,630","35,940",,
TX,41700,"San Antonio-New Braunfels, TX",27-3041,Editors,,610,36.4,0.722,1.73,23.17,"48,190",3.8,11.22,14.95,20.98,27.68,41.78,"23,330","31,100","43,640","57,560","86,900",,
TX,41700,"San Antonio-New Braunfels, TX",27-4032,Film and Video Editors,,50,26.3,0.064,1.72,19.54,"40,650",4.2,9.68,14.88,18.06,23.51,31.97,"20,130","30,960","37,570","48,900","66,500",,
TX,41700,"San Antonio-New Braunfels, TX",27-1023,Floral Designers,,260,27.7,0.308,1.74,11.76,"24,460",8.1,9.63,10.14,11.0,12.5,14.66,"20,020","21,090","22,880","26,010","30,480",,
TX,41700,"San Antonio-New Braunfels, TX",27-1024,Graphic Designers,,930,11.2,1.098,1.74,20.67,"42,990",5.3,10.8,13.6,18.58,24.43,35.27,"22,470","28,290","38,640","50,800","73,370",,
TX,41700,"San Antonio-New Braunfels, TX",27-1025,Interior Designers,,190,28.2,0.226,1.74,21.44,"44,600",7.5,12.51,13.89,19.53,22.84,39.98,"26,020","28,900","40,630","47,500","83,150",,
TX,41700,"San Antonio-New Braunfels, TX",27-3091,Interpreters and Translators,,210,17.5,0.248,1.72,21.02,"43,730",6.1,11.42,13.44,18.49,26.4,39.4,"23,760","27,950","38,450","54,900","81,960",,
TX,41700,"San Antonio-New Braunfels, TX",27-4099,"Media and Communication Equipment Workers, All Other",,120,6.1,0.143,1.72,34.2,"71,130",3.5,23.57,27.61,34.04,39.7,45.9,"49,030","57,430","70,800","82,580","95,470",,
TX,41700,"San Antonio-New Braunfels, TX",27-1026,Merchandise Displayers and Window Trimmers,,870,18.5,1.027,1.74,13.29,"27,650",2.8,8.54,9.86,11.39,14.08,22.67,"17,760","20,510","23,690","29,290","47,150",,
TX,41700,"San Antonio-New Braunfels, TX",27-1014,Multimedia Artists and Animators,,100,33.9,0.116,1.75,25.57,"53,200",3.8,16.55,19.63,22.56,31.13,36.03,"34,420","40,820","46,930","64,740","74,930",,
TX,41700,"San Antonio-New Braunfels, TX",27-2041,Music Directors and Composers,,130,5.8,0.158,1.74,28.94,"60,190",3.3,20.31,24.21,27.54,32.51,36.83,"42,250","50,360","57,280","67,620","76,600",,
TX,41700,"San Antonio-New Braunfels, TX",27-2042,Musicians and Singers,,0,0.0,0.0,1.74,23.14,0,12.3,15.12,19.02,20.88,22.75,45.09,0,0,0,0,0,,TRUE
TX,41700,"San Antonio-New Braunfels, TX",27-4021,Photographers,,240,20.5,0.284,1.72,16.51,"34,340",9.7,8.27,9.88,16.79,21.25,25.09,"17,210","20,550","34,920","44,210","52,190",,
TX,41700,"San Antonio-New Braunfels, TX",27-2012,Producers and Directors,,220,12.1,0.262,1.74,26.56,"55,250",4.6,11.5,18.5,26.83,34.04,40.71,"23,930","38,470","55,810","70,800","84,680",,
TX,41700,"San Antonio-New Braunfels, TX",27-3012,Public Address System and Other Announcers,,80,19.1,0.092,1.73,14.9,"30,980",9.8,10.37,12.86,15.82,17.16,17.97,"21,580","26,740","32,900","35,700","37,370",,
TX,41700,"San Antonio-New Braunfels, TX",27-3031,Public Relations Specialists,,"1,500",9.7,1.781,1.73,25.78,"53,620",3.5,13.36,17.94,24.48,31.28,40.8,"27,790","37,320","50,930","65,060","84,850",,
TX,41700,"San Antonio-New Braunfels, TX",27-3011,Radio and Television Announcers,,210,17.4,0.245,1.73,15.37,"31,970",14.1,7.93,8.66,10.93,17.84,21.94,"16,500","18,020","22,740","37,110","45,630",,
TX,41700,"San Antonio-New Braunfels, TX",27-3022,Reporters and Correspondents,,160,39.7,0.187,1.73,15.73,"32,720",4.3,10.21,11.92,14.93,18.45,22.2,"21,240","24,800","31,050","38,380","46,170",,
TX,41700,"San Antonio-New Braunfels, TX",27-1027,Set and Exhibit Designers,,30,43.3,0.038,1.74,15.61,"32,470",11.6,8.24,10.0,13.25,23.01,27.81,"17,130","20,800","27,560","47,850","57,840",,
TX,41700,"San Antonio-New Braunfels, TX",27-4014,Sound Engineering Technicians,,0,0.0,0.0,1.72,14.14,"29,410",9.8,7.93,8.68,10.6,16.98,25.75,"16,490","18,060","22,040","35,330","53,560",,
TX,41700,"San Antonio-New Braunfels, TX",27-3042,Technical Writers,,290,22.5,0.345,1.73,28.52,"59,320",4.4,14.53,19.75,28.6,36.11,42.84,"30,220","41,080","59,500","75,110","89,110",,
TX,41700,"San Antonio-New Braunfels, TX",27-3043,Writers and Authors,,80,19.2,0.096,1.73,26.07,"54,220",5.7,13.42,19.66,25.1,32.19,35.87,"27,920","40,890","52,200","66,960","74,610",,
TX,43300,"Sherman-Denison, TX",27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",major,340,12.3,8.204,1.72,16.51,"34,350",6.1,8.02,8.9,12.97,20.98,31.45,"16,680","18,510","26,990","43,640","65,420",,
TX,43300,"Sherman-Denison, TX",27-2022,Coaches and Scouts,,70,15.6,1.806,1.72,0.0,"28,450",12.4,0.0,0.0,0.0,0.0,0.0,"16,380","17,710","20,480","34,890","55,190",TRUE,
TX,43300,"Sherman-Denison, TX",27-3031,Public Relations Specialists,,70,12.2,1.811,1.71,26.36,"54,840",9.4,13.4,16.35,24.09,33.21,43.43,"27,880","34,010","50,110","69,080","90,340",,
TX,45500,"Texarkana-Texarkana, TX-AR",27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",major,400,30.0,7.553,1.71,17.61,"36,630",4.4,8.6,10.75,15.66,22.56,29.14,"17,890","22,370","32,580","46,920","60,600",,
TX,45500,"Texarkana-Texarkana, TX-AR",27-2022,Coaches and Scouts,,80,31.4,1.534,1.71,0.0,"45,000",2.9,0.0,0.0,0.0,0.0,0.0,"23,900","39,560","45,690","53,980","60,150",TRUE,
TX,45500,"Texarkana-Texarkana, TX-AR",27-1026,Merchandise Displayers and Window Trimmers,,0,0.0,0.0,1.71,14.73,"30,640",2.6,7.99,8.81,11.08,16.91,22.82,"16,630","18,330","23,040","35,180","47,450",,
TX,45500,"Texarkana-Texarkana, TX-AR",27-3031,Public Relations Specialists,,40,17.9,0.792,1.71,21.59,"44,900",6.4,9.44,14.99,19.55,28.31,33.85,"19,620","31,180","40,670","58,880","70,400",,
UT,41620,"Salt Lake City, UT",27-2011,Actors,,100,0.0,0.169,1.63,14.05,0,2.3,9.42,10.01,11.01,19.65,22.08,0,0,0,0,0,,TRUE
UT,41620,"Salt Lake City, UT",27-1011,Art Directors,,130,16.9,0.216,1.64,33.26,"69,170",6.4,19.39,21.78,31.06,39.68,52.37,"40,340","45,300","64,610","82,540","108,940",,
UT,41620,"Salt Lake City, UT",27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",major,"9,530",5.3,15.822,1.64,21.43,"44,580",2.5,9.08,12.69,19.09,26.91,35.65,"18,890","26,390","39,700","55,980","74,150",,
UT,41620,"Salt Lake City, UT",27-2021,Athletes and Sports Competitors,,110,19.1,0.176,1.63,0.0,"75,470",17.3,0.0,0.0,0.0,0.0,0.0,"17,940","32,760","45,020","81,340","186,170",TRUE,
UT,41620,"Salt Lake City, UT",27-4011,Audio and Video Equipment Technicians,,410,34.7,0.675,1.61,18.84,"39,200",6.6,9.31,13.07,18.41,22.17,26.21,"19,370","27,180","38,280","46,120","54,510",,
UT,41620,"Salt Lake City, UT",27-3021,Broadcast News Analysts,,0,0.0,0.0,1.61,24.69,"51,350",11.3,15.22,16.12,17.63,22.73,37.63,"31,650","33,530","36,670","47,280","78,270",,
UT,41620,"Salt Lake City, UT",27-4012,Broadcast Technicians,,240,9.5,0.396,1.61,14.09,"29,300",9.5,7.87,8.54,10.28,19.04,25.48,"16,370","17,750","21,390","39,600","53,000",,
UT,41620,"Salt Lake City, UT",27-4031,"Camera Operators, Television, Video, and Motion Picture",,130,19.9,0.221,1.61,23.58,"49,050",3.9,14.93,16.96,22.81,30.01,34.46,"31,050","35,270","47,440","62,420","71,680",,
UT,41620,"Salt Lake City, UT",27-2032,Choreographers,,50,43.5,0.084,1.62,18.76,"39,010",9.6,8.7,15.53,17.49,20.95,32.14,"18,100","32,310","36,370","43,580","66,860",,
UT,41620,"Salt Lake City, UT",27-2022,Coaches and Scouts,,710,27.5,1.182,1.63,0.0,"34,080",17.5,0.0,0.0,0.0,0.0,0.0,"16,490","17,990","22,700","40,940","64,240",TRUE,
UT,41620,"Salt Lake City, UT",27-1021,Commercial and Industrial Designers,,180,31.0,0.296,1.63,27.17,"56,510",4.1,12.79,19.49,26.82,34.72,42.77,"26,600","40,540","55,790","72,220","88,960",,
UT,41620,"Salt Lake City, UT",27-1012,Craft Artists,,40,30.1,0.071,1.64,20.8,"43,260",19.1,7.98,8.99,22.46,30.23,33.69,"16,610","18,710","46,720","62,870","70,080",,
UT,41620,"Salt Lake City, UT",27-2031,Dancers,,150,14.8,0.246,1.62,15.35,0,12.1,7.99,8.82,12.1,21.76,27.96,0,0,0,0,0,,TRUE
UT,41620,"Salt Lake City, UT",27-3041,Editors,,280,24.9,0.461,1.61,22.81,"47,440",7.1,15.28,17.03,20.8,28.23,34.24,"31,780","35,420","43,260","58,720","71,220",,
UT,41620,"Salt Lake City, UT",27-4032,Film and Video Editors,,0,0.0,0.0,1.61,19.78,"41,140",6.6,8.92,13.33,16.89,25.78,34.28,"18,550","27,730","35,130","53,610","71,300",,
UT,41620,"Salt Lake City, UT",27-1013,"Fine Artists, Including Painters, Sculptors, and Illustrators",,50,27.4,0.082,1.64,19.82,"41,210",9.6,8.29,15.42,20.35,23.0,33.0,"17,240","32,080","42,330","47,830","68,640",,
UT,41620,"Salt Lake City, UT",27-1023,Floral Designers,,430,26.7,0.711,1.63,11.54,"24,010",4.2,9.37,9.99,10.9,12.33,16.16,"19,490","20,770","22,670","25,640","33,620",,
UT,41620,"Salt Lake City, UT",27-1024,Graphic Designers,,"1,180",10.3,1.963,1.63,20.34,"42,310",2.6,11.56,15.59,19.61,23.59,29.83,"24,050","32,430","40,790","49,070","62,040",,
UT,41620,"Salt Lake City, UT",27-1025,Interior Designers,,190,14.8,0.311,1.63,32.49,"67,580",14.7,15.57,18.51,25.08,37.84,67.54,"32,390","38,500","52,170","78,710","140,490",,
UT,41620,"Salt Lake City, UT",27-3091,Interpreters and Translators,,290,17.5,0.475,1.61,19.0,"39,510",6.7,9.0,12.37,18.05,22.9,32.19,"18,720","25,730","37,540","47,640","66,950",,
UT,41620,"Salt Lake City, UT",27-3099,"Media and Communication Workers, All Other",,30,16.7,0.051,1.61,21.8,"45,340",2.6,19.2,20.27,22.07,23.41,25.96,"39,930","42,170","45,910","48,690","53,990",,
UT,41620,"Salt Lake City, UT",27-1026,Merchandise Displayers and Window Trimmers,,340,43.9,0.561,1.63,18.98,"39,480",9.8,12.08,13.92,18.65,21.89,31.2,"25,130","28,950","38,800","45,540","64,890",,
UT,41620,"Salt Lake City, UT",27-1014,Multimedia Artists and Animators,,110,35.2,0.176,1.64,26.33,"54,760",4.3,15.56,20.68,25.18,29.98,38.59,"32,350","43,020","52,370","62,350","80,260",,
UT,41620,"Salt Lake City, UT",27-2042,Musicians and Singers,,180,26.2,0.306,1.62,17.53,0,22.2,8.45,9.95,14.03,25.99,28.2,0,0,0,0,0,,TRUE
UT,41620,"Salt Lake City, UT",27-4021,Photographers,,380,20.6,0.635,1.61,16.53,"34,380",13.8,8.33,9.82,15.93,20.13,30.21,"17,320","20,420","33,130","41,870","62,830",,
UT,41620,"Salt Lake City, UT",27-2012,Producers and Directors,,270,11.8,0.444,1.63,29.75,"61,880",4.0,15.65,20.06,27.67,39.23,45.27,"32,550","41,720","57,550","81,610","94,160",,
UT,41620,"Salt Lake City, UT",27-3031,Public Relations Specialists,,"1,680",7.3,2.786,1.61,27.45,"57,100",4.0,15.05,19.11,25.13,32.78,45.22,"31,290","39,740","52,270","68,180","94,060",,
UT,41620,"Salt Lake City, UT",27-3011,Radio and Television Announcers,,250,26.9,0.422,1.62,19.91,"41,410",11.6,9.31,11.14,16.1,19.38,33.85,"19,360","23,180","33,480","40,300","70,410",,
UT,41620,"Salt Lake City, UT",27-3022,Reporters and Correspondents,,200,33.4,0.334,1.61,16.92,"35,180",17.1,8.18,9.31,12.97,20.09,30.52,"17,010","19,360","26,980","41,780","63,480",,
UT,41620,"Salt Lake City, UT",27-1027,Set and Exhibit Designers,,80,37.7,0.128,1.63,19.77,"41,120",11.5,8.72,15.37,17.44,26.84,32.15,"18,140","31,970","36,280","55,830","66,860",,
UT,41620,"Salt Lake City, UT",27-3042,Technical Writers,,310,10.9,0.512,1.61,28.0,"58,240",2.4,17.58,21.53,27.59,34.13,40.56,"36,570","44,780","57,390","71,000","84,360",,
UT,41620,"Salt Lake City, UT",27-2023,"Umpires, Referees, and Other Sports Officials",,190,14.6,0.311,1.63,0.0,"19,730",3.4,0.0,0.0,0.0,0.0,0.0,"16,380","17,710","19,760","22,110","23,530",TRUE,
UT,41620,"Salt Lake City, UT",27-3043,Writers and Authors,,140,19.9,0.23,1.61,19.28,"40,110",4.5,9.43,13.56,17.14,22.75,32.37,"19,610","28,200","35,660","47,320","67,320",,
VA,40060,"Richmond, VA",27-1011,Art Directors,,170,7.6,0.294,1.57,55.03,"114,460",18.5,20.09,26.3,40.91,75.57,0.0,"41,780","54,700","85,080","157,180",0,,
VA,40060,"Richmond, VA",27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",major,"6,830",5.8,11.629,1.57,23.74,"49,390",4.0,9.6,13.65,20.1,30.26,40.89,"19,980","28,390","41,810","62,940","85,050",,
VA,40060,"Richmond, VA",27-4011,Audio and Video Equipment Technicians,,190,16.3,0.319,1.55,16.25,"33,790",5.7,9.57,10.76,16.11,20.69,24.24,"19,910","22,370","33,500","43,040","50,430",,
VA,40060,"Richmond, VA",27-4012,Broadcast Technicians,,200,38.2,0.345,1.55,16.56,"34,440",17.0,9.17,10.44,12.59,16.94,29.11,"19,080","21,720","26,180","35,240","60,560",,
VA,40060,"Richmond, VA",27-2032,Choreographers,,0,0.0,0.0,1.56,32.55,"67,700",2.9,24.49,28.05,32.22,35.86,43.26,"50,940","58,330","67,020","74,600","89,980",,
VA,40060,"Richmond, VA",27-2022,Coaches and Scouts,,"1,100",24.4,1.867,1.56,0.0,"35,020",6.7,0.0,0.0,0.0,0.0,0.0,"17,260","19,810","28,100","37,800","67,240",TRUE,
VA,40060,"Richmond, VA",27-1021,Commercial and Industrial Designers,,70,40.0,0.117,1.57,26.23,"54,560",9.5,13.84,19.88,23.23,30.86,42.2,"28,780","41,360","48,310","64,190","87,780",,
VA,40060,"Richmond, VA",27-3041,Editors,,360,22.9,0.608,1.56,33.97,"70,650",11.5,15.59,20.37,28.3,38.32,45.39,"32,420","42,360","58,870","79,710","94,410",,
VA,40060,"Richmond, VA",27-4032,Film and Video Editors,,40,20.4,0.066,1.55,18.42,"38,310",16.6,8.69,10.84,14.76,21.32,39.04,"18,080","22,540","30,700","44,350","81,210",,
VA,40060,"Richmond, VA",27-1013,"Fine Artists, Including Painters, Sculptors, and Illustrators",,0,0.0,0.0,1.57,22.91,"47,660",10.3,18.82,19.68,21.1,22.53,33.48,"39,150","40,930","43,890","46,860","69,640",,
VA,40060,"Richmond, VA",27-1023,Floral Designers,,190,21.1,0.329,1.57,12.14,"25,240",3.2,8.64,10.03,11.76,13.81,16.24,"17,970","20,860","24,450","28,720","33,770",,
VA,40060,"Richmond, VA",27-1024,Graphic Designers,,840,10.6,1.423,1.57,22.49,"46,780",3.3,12.63,16.01,19.72,26.12,38.37,"26,280","33,310","41,030","54,330","79,800",,
VA,40060,"Richmond, VA",27-1025,Interior Designers,,230,18.5,0.395,1.57,24.98,"51,950",3.4,11.74,18.02,21.73,33.3,41.43,"24,410","37,480","45,200","69,270","86,180",,
VA,40060,"Richmond, VA",27-3091,Interpreters and Translators,,200,44.3,0.346,1.56,29.31,"60,960",7.7,16.82,21.69,30.92,35.68,41.9,"34,980","45,110","64,320","74,210","87,150",,
VA,40060,"Richmond, VA",27-3099,"Media and Communication Workers, All Other",,50,15.9,0.092,1.55,16.46,"34,240",4.1,10.52,14.78,16.47,18.11,22.39,"21,890","30,730","34,250","37,680","46,580",,
VA,40060,"Richmond, VA",27-1026,Merchandise Displayers and Window Trimmers,,200,29.5,0.344,1.57,13.55,"28,180",7.3,9.36,10.43,12.52,15.23,18.15,"19,460","21,700","26,040","31,670","37,750",,
VA,40060,"Richmond, VA",27-1014,Multimedia Artists and Animators,,50,25.9,0.085,1.57,28.84,"60,000",8.0,13.22,19.08,32.05,36.18,42.18,"27,510","39,680","66,660","75,250","87,720",,
VA,40060,"Richmond, VA",27-2041,Music Directors and Composers,,70,30.9,0.121,1.56,19.48,"40,510",6.6,9.65,12.82,19.49,22.45,31.48,"20,060","26,670","40,540","46,690","65,480",,
VA,40060,"Richmond, VA",27-2042,Musicians and Singers,,110,24.9,0.181,1.56,24.35,0,16.6,8.06,9.02,25.45,34.84,42.38,0,0,0,0,0,,TRUE
VA,40060,"Richmond, VA",27-4021,Photographers,,130,28.1,0.227,1.55,18.56,"38,600",15.0,8.24,9.48,18.51,25.83,29.31,"17,140","19,720","38,490","53,720","60,970",,
VA,40060,"Richmond, VA",27-2012,Producers and Directors,,300,13.2,0.511,1.56,28.4,"59,080",5.2,14.57,19.35,24.45,35.33,48.73,"30,310","40,240","50,860","73,490","101,350",,
VA,40060,"Richmond, VA",27-3031,Public Relations Specialists,,980,6.3,1.671,1.56,28.6,"59,480",2.4,15.56,20.43,27.19,36.52,43.98,"32,370","42,500","56,550","75,970","91,490",,
VA,40060,"Richmond, VA",27-3011,Radio and Television Announcers,,110,27.9,0.187,1.56,14.45,"30,050",23.1,7.83,8.47,9.92,16.12,27.77,"16,280","17,610","20,630","33,530","57,760",,
VA,40060,"Richmond, VA",27-3022,Reporters and Correspondents,,110,20.8,0.183,1.56,23.75,"49,400",7.1,13.1,15.72,19.16,29.51,34.46,"27,260","32,690","39,850","61,380","71,680",,
VA,40060,"Richmond, VA",27-1027,Set and Exhibit Designers,,50,25.5,0.087,1.57,20.56,"42,770",6.6,11.96,14.77,16.98,27.03,35.01,"24,880","30,720","35,310","56,220","72,820",,
VA,40060,"Richmond, VA",27-4014,Sound Engineering Technicians,,50,33.4,0.09,1.55,39.82,"82,820",27.1,12.16,22.21,27.23,45.87,0.0,"25,290","46,200","56,640","95,420",0,,
VA,40060,"Richmond, VA",27-3042,Technical Writers,,170,17.9,0.291,1.56,29.44,"61,240",3.4,17.55,22.06,28.12,36.84,43.2,"36,490","45,870","58,500","76,620","89,870",,
VA,40060,"Richmond, VA",27-2023,"Umpires, Referees, and Other Sports Officials",,160,42.0,0.271,1.56,0.0,"28,540",5.7,0.0,0.0,0.0,0.0,0.0,"17,450","25,050","28,960","33,470","36,640",TRUE,
VA,40060,"Richmond, VA",27-3043,Writers and Authors,,220,23.3,0.381,1.56,30.86,"64,180",11.4,16.7,20.36,25.68,35.12,54.48,"34,730","42,340","53,400","73,050","113,320",,
VA,40220,"Roanoke, VA",27-1011,Art Directors,,30,35.3,0.205,1.55,34.16,"71,060",5.8,18.63,26.49,33.75,42.9,52.81,"38,750","55,100","70,190","89,220","109,840",,
VA,40220,"Roanoke, VA",27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",major,"1,390",7.9,9.481,1.55,19.57,"40,690",4.3,9.14,12.04,16.51,24.21,33.0,"19,020","25,050","34,330","50,360","68,650",,
VA,40220,"Roanoke, VA",27-4011,Audio and Video Equipment Technicians,,50,38.0,0.345,1.54,12.63,"26,270",6.5,8.16,9.59,11.43,15.19,18.88,"16,960","19,950","23,780","31,590","39,260",,
VA,40220,"Roanoke, VA",27-2022,Coaches and Scouts,,170,23.4,1.152,1.54,0.0,"36,150",3.6,0.0,0.0,0.0,0.0,0.0,"18,130","23,390","29,740","43,200","61,760",TRUE,
VA,40220,"Roanoke, VA",27-3041,Editors,,70,13.8,0.446,1.54,20.62,"42,900",9.8,8.16,11.73,18.31,27.25,34.88,"16,980","24,390","38,080","56,680","72,550",,
VA,40220,"Roanoke, VA",27-1023,Floral Designers,,50,32.2,0.329,1.55,12.69,"26,390",5.6,9.27,10.83,12.86,14.26,15.68,"19,280","22,530","26,760","29,670","32,620",,
VA,40220,"Roanoke, VA",27-1024,Graphic Designers,,140,10.8,0.941,1.55,18.01,"37,460",4.4,10.96,13.58,16.88,21.49,27.52,"22,790","28,250","35,110","44,710","57,250",,
VA,40220,"Roanoke, VA",27-1025,Interior Designers,,60,19.3,0.386,1.55,21.77,"45,280",5.8,13.16,15.89,18.21,28.8,35.54,"27,370","33,060","37,870","59,900","73,920",,
VA,40220,"Roanoke, VA",27-3091,Interpreters and Translators,,30,25.9,0.212,1.54,17.0,"35,360",2.1,8.49,12.62,15.97,18.43,30.85,"17,650","26,240","33,220","38,330","64,160",,
VA,40220,"Roanoke, VA",27-1026,Merchandise Displayers and Window Trimmers,,90,33.9,0.606,1.55,15.95,"33,180",3.3,10.68,12.41,14.47,17.67,23.59,"22,220","25,810","30,100","36,750","49,070",,
